id,name,type,description,rarity,defense,resistance,series,skills,slots
"ARMOR_ID_0358","雪狮子王护腿α","leg","使用雪狮子王素材制作的脚部防具。引人注目的异国风情设计源于东方的祭祀服装。","6","48","[-4,1,0,4,0]","雪狮子王α","HunterSkill_182,1,HunterSkill_168,1,HunterSkill_058,1,HunterSkill_110,1","1,1,0"
"ARMOR_ID_0359","雪狮子王头盔β","helm","使用雪狮子王素材制作的头部防具。造型取自异国之神，充满威严。","6","48","[-4,1,0,4,0]","雪狮子王β","HunterSkill_182,1,HunterSkill_169,1,HunterSkill_098,2","2,1,1"
"ARMOR_ID_0360","雪狮子王铠甲β","body","使用雪狮子王素材制作的身体防具。细致的装饰营造出东方风情。","6","48","[-4,1,0,4,0]","雪狮子王β","HunterSkill_182,1,HunterSkill_169,1,HunterSkill_058,2","2,0,0"
"ARMOR_ID_0361","雪狮子王腕甲β","arm","使用雪狮子王素材制作的臂部防具。精心织入了坚硬的兽毛，光泽感令人印象深刻。","6","48","[-4,1,0,4,0]","雪狮子王β","HunterSkill_182,1,HunterSkill_169,1,HunterSkill_110,1","2,2,0"
"ARMOR_ID_0362","雪狮子王腰甲β","waist","使用雪狮子王素材制作的腰部防具。其编织技术据说来自于东方神明居住的国度。","6","48","[-4,1,0,4,0]","雪狮子王β","HunterSkill_182,1,HunterSkill_169,1,HunterSkill_058,2","1,1,0"
"ARMOR_ID_0363","雪狮子王护腿β","leg","使用雪狮子王素材制作的脚部防具。引人注目的异国风情设计源于东方的祭祀服装。","6","48","[-4,1,0,4,0]","雪狮子王β","HunterSkill_182,1,HunterSkill_169,1,HunterSkill_058,1","2,2,0"
"ARMOR_ID_0364","护辟兽头盔α","helm","使用护辟兽素材制作的头部防具。戴上它的人会被难以形容的渴望侵袭。","6","48","[-3,2,-1,-2,2]","护辟兽α","HunterSkill_175,1,HunterSkill_172,1,HunterSkill_100,1,HunterSkill_105,2","2,1,0"
"ARMOR_ID_0365","护辟兽铠甲α","body","使用护辟兽素材制作的身体防具。穿着时体内会涌现出不同于平时的活力和使命感。","6","48","[-3,2,-1,-2,2]","护辟兽α","HunterSkill_175,1,HunterSkill_172,1,HunterSkill_025,2,HunterSkill_120,1","2,1,0"
"ARMOR_ID_0366","护辟兽腕甲α","arm","使用护辟兽素材制作的臂部防具。如果不频繁活动双臂，就会觉得静不下心来。","6","48","[-3,2,-1,-2,2]","护辟兽α","HunterSkill_175,1,HunterSkill_172,1,HunterSkill_100,1,HunterSkill_120,2","1,1,1"
"ARMOR_ID_0367","护辟兽腰甲α","waist","使用护辟兽素材制作的腰部防具。白色部分即使受损，也会在不知不觉中慢慢修复。","6","48","[-3,2,-1,-2,2]","护辟兽α","HunterSkill_175,1,HunterSkill_172,1,HunterSkill_100,2,HunterSkill_105,1","2,0,0"
"ARMOR_ID_0368","护辟兽护腿α","leg","使用护辟兽素材制作的脚部防具。用力时，周围的白色部分就会发出淡淡的光。","6","48","[-3,2,-1,-2,2]","护辟兽α","HunterSkill_175,1,HunterSkill_172,1,HunterSkill_100,1,HunterSkill_025,2","2,0,0"
"ARMOR_ID_0369","护辟兽头盔β","helm","使用护辟兽素材制作的头部防具。戴上它的人会被难以形容的渴望侵袭。","6","48","[-3,2,-1,-2,2]","护辟兽β","HunterSkill_175,1,HunterSkill_173,1,HunterSkill_100,1","2,2,1"
"ARMOR_ID_0370","护辟兽铠甲β","body","使用护辟兽素材制作的身体防具。穿着时体内会涌现出不同于平时的活力和使命感。","6","48","[-3,2,-1,-2,2]","护辟兽β","HunterSkill_175,1,HunterSkill_173,1,HunterSkill_025,2","2,2,0"
"ARMOR_ID_0371","护辟兽腕甲β","arm","使用护辟兽素材制作的臂部防具。如果不频繁活动双臂，就会觉得静不下心来。","6","48","[-3,2,-1,-2,2]","护辟兽β","HunterSkill_175,1,HunterSkill_173,1,HunterSkill_100,1","2,2,1"
"ARMOR_ID_0372","护辟兽腰甲β","waist","使用护辟兽素材制作的腰部防具。白色部分即使受损，也会在不知不觉中慢慢修复。","6","48","[-3,2,-1,-2,2]","护辟兽β","HunterSkill_175,1,HunterSkill_173,1,HunterSkill_100,2","2,1,0"
"ARMOR_ID_0373","护辟兽护腿β","leg","使用护辟兽素材制作的脚部防具。用力时，周围的白色部分就会发出淡淡的光。","6","48","[-3,2,-1,-2,2]","护辟兽β","HunterSkill_175,1,HunterSkill_173,1,HunterSkill_100,1,HunterSkill_025,1","2,1,0"
"ARMOR_ID_0374","护火龙头盔α","helm","使用护火龙素材制作的头部防具。戴上它的人会被难以形容的渴望侵袭。","6","48","[3,1,-2,1,-5]","护火龙α","HunterSkill_180,1,HunterSkill_172,1,HunterSkill_062,1,HunterSkill_134,2","1,1,0"
"ARMOR_ID_0375","护火龙铠甲α","body","使用护火龙素材制作的身体防具。穿着时体内会涌现出不同于平时的活力和使命感。","6","48","[3,1,-2,1,-5]","护火龙α","HunterSkill_180,1,HunterSkill_172,1,HunterSkill_062,1,HunterSkill_139,2","1,0,0"
"ARMOR_ID_0376","护火龙腕甲α","arm","使用护火龙素材制作的臂部防具。如果不频繁活动双臂，就会觉得静不下心来。","6","48","[3,1,-2,1,-5]","护火龙α","HunterSkill_180,1,HunterSkill_172,1,HunterSkill_062,1,HunterSkill_139,1,HunterSkill_134,1","2,0,0"
"ARMOR_ID_0377","护火龙腰甲α","waist","使用护火龙素材制作的腰部防具。白色部分即使受损，也会在不知不觉中慢慢修复。","6","48","[3,1,-2,1,-5]","护火龙α","HunterSkill_180,1,HunterSkill_172,1,HunterSkill_062,1,HunterSkill_073,1","1,1,0"
"ARMOR_ID_0378","护火龙护腿α","leg","使用护火龙素材制作的脚部防具。用力时，周围的白色部分就会发出淡淡的光。","6","48","[3,1,-2,1,-5]","护火龙α","HunterSkill_180,1,HunterSkill_172,1,HunterSkill_062,1,HunterSkill_073,2","1,0,0"
"ARMOR_ID_0379","护火龙头盔β","helm","使用护火龙素材制作的头部防具。戴上它的人会被难以形容的渴望侵袭。","6","48","[3,1,-2,1,-5]","护火龙β","HunterSkill_180,1,HunterSkill_173,1,HunterSkill_062,1","2,2,0"
"ARMOR_ID_0380","护火龙铠甲β","body","使用护火龙素材制作的身体防具。穿着时体内会涌现出不同于平时的活力和使命感。","6","48","[3,1,-2,1,-5]","护火龙β","HunterSkill_180,1,HunterSkill_173,1,HunterSkill_062,1,HunterSkill_139,1","2,0,0"
"ARMOR_ID_0381","护火龙腕甲β","arm","使用护火龙素材制作的臂部防具。如果不频繁活动双臂，就会觉得静不下心来。","6","48","[3,1,-2,1,-5]","护火龙β","HunterSkill_180,1,HunterSkill_173,1,HunterSkill_062,1","2,1,1"
"ARMOR_ID_0382","护火龙腰甲β","waist","使用护火龙素材制作的腰部防具。白色部分即使受损，也会在不知不觉中慢慢修复。","6","48","[3,1,-2,1,-5]","护火龙β","HunterSkill_180,1,HunterSkill_173,1,HunterSkill_073,1","2,2,1"
"ARMOR_ID_0383","护火龙护腿β","leg","使用护火龙素材制作的脚部防具。用力时，周围的白色部分就会发出淡淡的光。","6","48","[3,1,-2,1,-5]","护火龙β","HunterSkill_180,1,HunterSkill_173,1,HunterSkill_062,1,HunterSkill_073,1","2,0,0"
"ARMOR_ID_0384","铠龙头盔α","helm","使用铠龙素材制作的头部防具。坚若磐石的装甲可以有效抵御怪物的攻击。","6","52","[4,-3,1,0,-2]","铠龙α","HunterSkill_181,1,HunterSkill_166,1,HunterSkill_059,1,HunterSkill_074,1","2,1,0"
"ARMOR_ID_0385","铠龙铠甲α","body","使用铠龙素材制作的身体防具。若受到普通程度的攻击，反而会让攻击者自己受伤。","6","52","[4,-3,1,0,-2]","铠龙α","HunterSkill_181,1,HunterSkill_166,1,HunterSkill_059,1,HunterSkill_070,2","2,1,0"
"ARMOR_ID_0386","铠龙腕甲α","arm","使用铠龙素材制作的臂部防具。强而有力的造型展现了其过人的防御力。","6","52","[4,-3,1,0,-2]","铠龙α","HunterSkill_181,1,HunterSkill_166,1,HunterSkill_059,2,HunterSkill_102,1","1,0,0"
"ARMOR_ID_0387","铠龙腰甲α","waist","使用铠龙素材制作的腰部防具。它的厚度和重量正代表着强大的防御力。","6","52","[4,-3,1,0,-2]","铠龙α","HunterSkill_181,1,HunterSkill_166,1,HunterSkill_059,1,HunterSkill_102,2","2,0,0"
"ARMOR_ID_0388","铠龙护腿α","leg","使用铠龙素材制作的脚部防具。犹如紧闭的城门，挡住一切攻击。","6","52","[4,-3,1,0,-2]","铠龙α","HunterSkill_181,1,HunterSkill_166,1,HunterSkill_074,2,HunterSkill_070,1","2,1,0"
"ARMOR_ID_0389","铠龙头盔β","helm","使用铠龙素材制作的头部防具。坚若磐石的装甲可以有效抵御怪物的攻击。","6","52","[4,-3,1,0,-2]","铠龙β","HunterSkill_181,1,HunterSkill_167,1,HunterSkill_059,1","2,2,0"
"ARMOR_ID_0390","铠龙铠甲β","body","使用铠龙素材制作的身体防具。若受到普通程度的攻击，反而会让攻击者自己受伤。","6","52","[4,-3,1,0,-2]","铠龙β","HunterSkill_181,1,HunterSkill_167,1,HunterSkill_059,1,HunterSkill_070,1","2,2,0"
"ARMOR_ID_0391","铠龙腕甲β","arm","使用铠龙素材制作的臂部防具。强而有力的造型展现了其过人的防御力。","6","52","[4,-3,1,0,-2]","铠龙β","HunterSkill_181,1,HunterSkill_167,1,HunterSkill_059,2","2,0,0"
"ARMOR_ID_0392","铠龙腰甲β","waist","使用铠龙素材制作的腰部防具。它的厚度和重量正代表着强大的防御力。","6","52","[4,-3,1,0,-2]","铠龙β","HunterSkill_181,1,HunterSkill_167,1,HunterSkill_059,1,HunterSkill_102,1","2,1,0"
"ARMOR_ID_0393","铠龙护腿β","leg","使用铠龙素材制作的脚部防具。犹如紧闭的城门，挡住一切攻击。","6","52","[4,-3,1,0,-2]","铠龙β","HunterSkill_181,1,HunterSkill_167,1,HunterSkill_074,1,HunterSkill_070,1","2,2,0"
"ARMOR_ID_0394","护凶爪龙头盔α","helm","使用护凶爪龙素材制作的头部防具。戴上它的人会被难以形容的渴望侵袭。","6","48","[-2,-3,-2,-2,4]","护凶爪龙α","HunterSkill_186,1,HunterSkill_172,1,HunterSkill_114,2,HunterSkill_072,1","0,0,0"
"ARMOR_ID_0395","护凶爪龙铠甲α","body","使用护凶爪龙素材制作的身体防具。穿着时体内会涌现出不同于平时的活力和使命感。","6","48","[-2,-3,-2,-2,4]","护凶爪龙α","HunterSkill_186,1,HunterSkill_172,1,HunterSkill_072,1,HunterSkill_119,2","2,0,0"
"ARMOR_ID_0396","护凶爪龙腕甲α","arm","使用护凶爪龙素材制作的臂部防具。如果不频繁活动双臂，就会觉得静不下心来。","6","48","[-2,-3,-2,-2,4]","护凶爪龙α","HunterSkill_186,1,HunterSkill_172,1,HunterSkill_114,2,HunterSkill_068,1","0,0,0"
"ARMOR_ID_0397","护凶爪龙腰甲α","waist","使用护凶爪龙素材制作的腰部防具。白色部分即使受损，也会在不知不觉中慢慢修复。","6","48","[-2,-3,-2,-2,4]","护凶爪龙α","HunterSkill_186,1,HunterSkill_172,1,HunterSkill_114,1,HunterSkill_119,1","2,0,0"
"ARMOR_ID_0398","护凶爪龙护腿α","leg","使用护凶爪龙素材制作的脚部防具。用力时，周围的白色部分就会发出淡淡的光。","6","48","[-2,-3,-2,-2,4]","护凶爪龙α","HunterSkill_186,1,HunterSkill_172,1,HunterSkill_072,1,HunterSkill_068,2","2,0,0"
"ARMOR_ID_0399","护凶爪龙头盔β","helm","使用护凶爪龙素材制作的头部防具。戴上它的人会被难以形容的渴望侵袭。","6","48","[-2,-3,-2,-2,4]","护凶爪龙β","HunterSkill_186,1,HunterSkill_173,1,HunterSkill_114,2","2,0,0"
"ARMOR_ID_0400","护凶爪龙铠甲β","body","使用护凶爪龙素材制作的身体防具。穿着时体内会涌现出不同于平时的活力和使命感。","6","48","[-2,-3,-2,-2,4]","护凶爪龙β","HunterSkill_186,1,HunterSkill_173,1,HunterSkill_072,1","2,2,0"
"ARMOR_ID_0401","护凶爪龙腕甲β","arm","使用护凶爪龙素材制作的臂部防具。如果不频繁活动双臂，就会觉得静不下心来。","6","48","[-2,-3,-2,-2,4]","护凶爪龙β","HunterSkill_186,1,HunterSkill_173,1,HunterSkill_114,1,HunterSkill_068,1","2,1,0"
"ARMOR_ID_0402","护凶爪龙腰甲β","waist","使用护凶爪龙素材制作的腰部防具。白色部分即使受损，也会在不知不觉中慢慢修复。","6","48","[-2,-3,-2,-2,4]","护凶爪龙β","HunterSkill_186,1,HunterSkill_173,1,HunterSkill_114,1","2,1,0"
"ARMOR_ID_0403","护凶爪龙护腿β","leg","使用护凶爪龙素材制作的脚部防具。用力时，周围的白色部分就会发出淡淡的光。","6","48","[-2,-3,-2,-2,4]","护凶爪龙β","HunterSkill_186,1,HunterSkill_173,1,HunterSkill_072,1,HunterSkill_068,1","2,1,0"
"ARMOR_ID_0404","火龙头盔α","helm","使用火龙素材制成的头部防具。对猎人而言是如同王冠般的顶级品。拥有压倒性的防御力。","6","48","[3,1,-2,1,-3]","火龙α","HunterSkill_180,1,HunterSkill_166,1,HunterSkill_075,2,HunterSkill_025,1","1,1,0"
"ARMOR_ID_0405","火龙铠甲α","body","使用火龙素材制成的身体防具。完美无缺的性能令人敬畏。是受到天空支配者眷顾的装备。","6","48","[3,1,-2,1,-3]","火龙α","HunterSkill_180,1,HunterSkill_166,1,HunterSkill_115,2,HunterSkill_025,1","1,0,0"
"ARMOR_ID_0406","火龙腕甲α","arm","使用火龙素材制成的臂部防具。蕴藏天空王者之力。双手使出的一击将划破天空。","6","48","[3,1,-2,1,-3]","火龙α","HunterSkill_180,1,HunterSkill_166,1,HunterSkill_025,2,HunterSkill_075,1","1,1,0"
"ARMOR_ID_0407","火龙腰甲α","waist","使用火龙素材制成的腰部防具。充满霸气的红色让人发挥犹如自己化为飞龙般的力量。","6","48","[3,1,-2,1,-3]","火龙α","HunterSkill_180,1,HunterSkill_166,1,HunterSkill_115,2,HunterSkill_075,1","0,0,0"
"ARMOR_ID_0408","火龙护腿α","leg","使用火龙素材制成的脚部防具。素材质地坚固却能身轻如燕，让人以为是在天空飞舞的火龙。","6","48","[3,1,-2,1,-3]","火龙α","HunterSkill_180,1,HunterSkill_166,1,HunterSkill_075,2,HunterSkill_115,1","2,0,0"
"ARMOR_ID_0409","火龙头盔β","helm","使用火龙素材制成的头部防具。对猎人而言是如同王冠般的顶级品。拥有压倒性的防御力。","6","48","[3,1,-2,1,-3]","火龙β","HunterSkill_180,1,HunterSkill_167,1,HunterSkill_075,1,HunterSkill_025,1","2,2,0"
"ARMOR_ID_0410","火龙铠甲β","body","使用火龙素材制成的身体防具。完美无缺的性能令人敬畏。是受到天空支配者眷顾的装备。","6","48","[3,1,-2,1,-3]","火龙β","HunterSkill_180,1,HunterSkill_167,1,HunterSkill_115,2","1,1,0"
"ARMOR_ID_0411","火龙腕甲β","arm","使用火龙素材制成的臂部防具。蕴藏天空王者之力。双手使出的一击将划破天空。","6","48","[3,1,-2,1,-3]","火龙β","HunterSkill_180,1,HunterSkill_167,1,HunterSkill_025,2","2,1,1"
"ARMOR_ID_0412","火龙腰甲β","waist","使用火龙素材制成的腰部防具。充满霸气的红色让人发挥犹如自己化为飞龙般的力量。","6","48","[3,1,-2,1,-3]","火龙β","HunterSkill_180,1,HunterSkill_167,1,HunterSkill_115,2","2,0,0"
"ARMOR_ID_0413","火龙护腿β","leg","使用火龙素材制成的脚部防具。素材质地坚固却能身轻如燕，让人以为是在天空飞舞的火龙。","6","48","[3,1,-2,1,-3]","火龙β","HunterSkill_180,1,HunterSkill_167,1,HunterSkill_075,2","2,2,1"
"ARMOR_ID_0414","暗器蛸头盔α","helm","使用暗器蛸素材制作的头部防具。是隐匿于黑暗中的暗杀者们的最爱。","6","48","[1,1,1,-3,2]","暗器蛸α","HunterSkill_188,1,HunterSkill_164,1,HunterSkill_115,2,HunterSkill_116,1","1,0,0"
"ARMOR_ID_0415","暗器蛸铠甲α","body","使用暗器蛸素材制作的身体防具。长围巾不仅作为防具，还可以作绳索等用途。","6","48","[1,1,1,-3,2]","暗器蛸α","HunterSkill_188,1,HunterSkill_164,1,HunterSkill_100,3,HunterSkill_116,1","0,0,0"
"ARMOR_ID_0416","暗器蛸腕甲α","arm","使用暗器蛸素材制作的臂部防具。设计极具巧思，即使在黑暗中也能进行细致的工作。","6","48","[1,1,1,-3,2]","暗器蛸α","HunterSkill_188,1,HunterSkill_164,1,HunterSkill_072,2","2,1,0"
"ARMOR_ID_0417","暗器蛸腰甲α","waist","使用暗器蛸素材制作的腰部防具。独特质感的皮革即使大幅度摆动也不会发出多余声响。","6","48","[1,1,1,-3,2]","暗器蛸α","HunterSkill_188,1,HunterSkill_164,1,HunterSkill_072,1,HunterSkill_100,2","2,0,0"
"ARMOR_ID_0418","暗器蛸护腿α","leg","使用暗器蛸素材制作的脚部防具。经过优化设计，能无声行走在黑暗之中。","6","48","[1,1,1,-3,2]","暗器蛸α","HunterSkill_188,1,HunterSkill_164,1,HunterSkill_115,1,HunterSkill_116,1","2,1,0"
"ARMOR_ID_0419","暗器蛸头盔β","helm","使用暗器蛸素材制作的头部防具。是隐匿于黑暗中的暗杀者们的最爱。","6","48","[1,1,1,-3,2]","暗器蛸β","HunterSkill_188,1,HunterSkill_165,1,HunterSkill_115,2","2,1,0"
"ARMOR_ID_0420","暗器蛸铠甲β","body","使用暗器蛸素材制作的身体防具。长围巾不仅作为防具，还可以作绳索等用途。","6","48","[1,1,1,-3,2]","暗器蛸β","HunterSkill_188,1,HunterSkill_165,1,HunterSkill_100,3","1,1,0"
"ARMOR_ID_0421","暗器蛸腕甲β","arm","使用暗器蛸素材制作的臂部防具。设计极具巧思，即使在黑暗中也能进行细致的工作。","6","48","[1,1,1,-3,2]","暗器蛸β","HunterSkill_188,1,HunterSkill_165,1,HunterSkill_072,1","2,2,1"
"ARMOR_ID_0422","暗器蛸腰甲β","waist","使用暗器蛸素材制作的腰部防具。独特质感的皮革即使大幅度摆动也不会发出多余声响。","6","48","[1,1,1,-3,2]","暗器蛸β","HunterSkill_188,1,HunterSkill_165,1,HunterSkill_072,1,HunterSkill_100,1","2,1,1"
"ARMOR_ID_0423","暗器蛸护腿β","leg","使用暗器蛸素材制作的脚部防具。经过优化设计，能无声行走在黑暗之中。","6","48","[1,1,1,-3,2]","暗器蛸β","HunterSkill_188,1,HunterSkill_165,1,HunterSkill_115,1","2,2,1"
"ARMOR_ID_0424","杜宾头盔α","helm","来历不明的漆黑骸骨制作的头部防具。其姿态让人联想到拥有强大力量的龙。","7","56","[-2,0,-1,-1,4]","杜宾α","HunterSkill_025,1,HunterSkill_065,1","3,0,0"
"ARMOR_ID_0425","杜宾铠甲α","body","来历不明的漆黑骸骨制作的身体防具。不会随着时间风化，拥有无可匹敌的强度。","7","56","[-2,0,-1,-1,4]","杜宾α","HunterSkill_025,1,HunterSkill_024,1","3,2,0"
"ARMOR_ID_0426","杜宾腕甲α","arm","来历不明的漆黑骸骨制作的臂部防具。极高的防御力可能代表其生前曾是拥有强大力量的龙。","7","56","[-2,0,-1,-1,4]","杜宾α","HunterSkill_025,1,HunterSkill_065,2","3,0,0"
"ARMOR_ID_0427","杜宾腰甲α","waist","来历不明的漆黑骸骨制作的腰部防具。漆黑骸骨的主人可能是曾君临大地的龙王。","7","56","[-2,0,-1,-1,4]","杜宾α","HunterSkill_025,1,HunterSkill_024,2","3,1,0"
"ARMOR_ID_0428","杜宾护腿α","leg","来历不明的漆黑骸骨制作的脚部防具。以拥有龙耐性的稀有素材制作而成。","7","56","[-2,0,-1,-1,4]","杜宾α","HunterSkill_025,1,HunterSkill_096,2","2,2,0"
"ARMOR_ID_0434","花纹钢头盔α","helm","传说会引领持有者完成霸业的钢铁盔甲。由稀有素材制作而成，世上独一无二。","7","56","[4,-2,0,0,0]","花纹钢α","HunterSkill_098,1,HunterSkill_068,2","3,1,0"
"ARMOR_ID_0435","花纹钢铠甲α","body","传说会引领持有者完成霸业的钢铁盔甲。飞来上千箭矢也能完全抵挡的究极防具。","7","56","[4,-2,0,0,0]","花纹钢α","HunterSkill_098,1,HunterSkill_069,2","2,2,0"
"ARMOR_ID_0436","花纹钢腕甲α","arm","传说会引领持有者完成霸业的钢铁盔甲。被认为是传说的梦幻防具。","7","56","[4,-2,0,0,0]","花纹钢α","HunterSkill_098,1,HunterSkill_068,1","3,1,0"
"ARMOR_ID_0437","花纹钢腰甲α","waist","传说会引领持有者完成霸业的钢铁盔甲。即便是长寿的龙人族在一生中也甚少亲眼目睹。","7","56","[4,-2,0,0,0]","花纹钢α","HunterSkill_098,1,HunterSkill_069,1","3,2,0"
"ARMOR_ID_0438","花纹钢护腿α","leg","传说会引领持有者完成霸业的钢铁盔甲。全身充满了勇猛的雄心。","7","56","[4,-2,0,0,0]","花纹钢α","HunterSkill_098,1,HunterSkill_097,2","3,0,0"
"ARMOR_ID_0444","冻峰龙头盔α","helm","使用冻峰龙素材制作的头部防具。重现了亡国皇室的头盔，据说其眼神中蕴藏寒气。","7","60","[-3,2,-1,2,-1]","冻峰龙α","HunterSkill_179,1,HunterSkill_170,1,HunterSkill_058,1,HunterSkill_062,1","1,0,0"
"ARMOR_ID_0445","冻峰龙铠甲α","body","使用冻峰龙素材制作的身体防具。复仇之心冷静地藏于胸中，多层装甲能吸收无数苦难。","7","60","[-3,2,-1,2,-1]","冻峰龙α","HunterSkill_179,1,HunterSkill_170,1,HunterSkill_144,1,HunterSkill_189,2","3,1,0"
"ARMOR_ID_0446","冻峰龙腕甲α","arm","使用冻峰龙素材制作的臂部防具。蕴藏寒气的双手将触摸到的一切统统冻结。","7","60","[-3,2,-1,2,-1]","冻峰龙α","HunterSkill_179,1,HunterSkill_170,1,HunterSkill_058,2,HunterSkill_144,1","0,0,0"
"ARMOR_ID_0447","冻峰龙腰甲α","waist","使用冻峰龙素材制作的腰部防具。巧夺天工的精致装饰，展现了昔日的王室威风。","7","60","[-3,2,-1,2,-1]","冻峰龙α","HunterSkill_179,1,HunterSkill_170,1,HunterSkill_062,1,HunterSkill_074,2","1,1,0"
"ARMOR_ID_0448","冻峰龙护腿α","leg","使用冻峰龙素材制作的脚部防具。踏过的足迹结出冰霜，将行进的土地化作冻土。","7","60","[-3,2,-1,2,-1]","冻峰龙α","HunterSkill_179,1,HunterSkill_170,1,HunterSkill_058,2,HunterSkill_074,1","1,0,0"
"ARMOR_ID_0449","冻峰龙头盔β","helm","使用冻峰龙素材制作的头部防具。重现了亡国皇室的头盔，据说其眼神中蕴藏寒气。","7","60","[-3,2,-1,2,-1]","冻峰龙β","HunterSkill_179,1,HunterSkill_171,1,HunterSkill_058,1","2,2,0"
"ARMOR_ID_0450","冻峰龙铠甲β","body","使用冻峰龙素材制作的身体防具。复仇之心冷静地藏于胸中，多层装甲能吸收无数苦难。","7","60","[-3,2,-1,2,-1]","冻峰龙β","HunterSkill_179,1,HunterSkill_171,1,HunterSkill_144,1,HunterSkill_189,1","3,2,0"
"ARMOR_ID_0451","冻峰龙腕甲β","arm","使用冻峰龙素材制作的臂部防具。蕴藏寒气的双手将触摸到的一切统统冻结。","7","60","[-3,2,-1,2,-1]","冻峰龙β","HunterSkill_179,1,HunterSkill_171,1,HunterSkill_058,1,HunterSkill_144,1","3,0,0"
"ARMOR_ID_0452","冻峰龙腰甲β","waist","使用冻峰龙素材制作的腰部防具。巧夺天工的精致装饰，展现了昔日的王室威风。","7","60","[-3,2,-1,2,-1]","冻峰龙β","HunterSkill_179,1,HunterSkill_171,1,HunterSkill_062,1,HunterSkill_074,1","1,1,1"
"ARMOR_ID_0453","冻峰龙护腿β","leg","使用冻峰龙素材制作的脚部防具。踏过的足迹结出冰霜，将行进的土地化作冻土。","7","60","[-3,2,-1,2,-1]","冻峰龙β","HunterSkill_179,1,HunterSkill_171,1,HunterSkill_058,2","2,0,0"
"ARMOR_ID_0454","煌雷龙头盔α","helm","使用煌雷龙素材制作的头部防具。冲天耸立的角，体现了煌雷龙的孤高精神。","7","60","[0,-2,4,-3,0]","煌雷龙α","HunterSkill_176,1,HunterSkill_170,1,HunterSkill_063,2,HunterSkill_076,1","0,0,0"
"ARMOR_ID_0455","煌雷龙铠甲α","body","使用煌雷龙素材制作的身体防具。独特的甲壳经过复杂组合后，使其获得了惊人的防御力。","7","60","[0,-2,4,-3,0]","煌雷龙α","HunterSkill_176,1,HunterSkill_170,1,HunterSkill_064,2,HunterSkill_065,1","1,1,0"
"ARMOR_ID_0456","煌雷龙腕甲α","arm","使用煌雷龙素材制作的臂部防具。微微带电，因此抓取物品时宛如有吸力一般妥帖。","7","60","[0,-2,4,-3,0]","煌雷龙α","HunterSkill_176,1,HunterSkill_170,1,HunterSkill_063,2,HunterSkill_086,1","2,0,0"
"ARMOR_ID_0457","煌雷龙腰甲α","waist","使用煌雷龙素材制作的腰部防具。微光闪烁的带扣令人心生敬畏。","7","60","[0,-2,4,-3,0]","煌雷龙α","HunterSkill_176,1,HunterSkill_170,1,HunterSkill_065,2,HunterSkill_086,2","2,0,0"
"ARMOR_ID_0458","煌雷龙护腿α","leg","使用煌雷龙素材制作的脚部防具。装甲有紫电缠绕，能缓和着地及攻击等带来的各种冲击。","7","60","[0,-2,4,-3,0]","煌雷龙α","HunterSkill_176,1,HunterSkill_170,1,HunterSkill_063,1,HunterSkill_064,1","3,0,0"
"ARMOR_ID_0459","煌雷龙头盔β","helm","使用煌雷龙素材制作的头部防具。冲天耸立的角，体现了煌雷龙的孤高精神。","7","60","[0,-2,4,-3,0]","煌雷龙β","HunterSkill_176,1,HunterSkill_171,1,HunterSkill_063,1,HunterSkill_076,1","3,0,0"
"ARMOR_ID_0460","煌雷龙铠甲β","body","使用煌雷龙素材制作的身体防具。独特的甲壳经过复杂组合后，使其获得了惊人的防御力。","7","60","[0,-2,4,-3,0]","煌雷龙β","HunterSkill_176,1,HunterSkill_171,1,HunterSkill_064,1,HunterSkill_065,1","2,1,1"
"ARMOR_ID_0461","煌雷龙腕甲β","arm","使用煌雷龙素材制作的臂部防具。微微带电，因此抓取物品时宛如有吸力一般妥帖。","7","60","[0,-2,4,-3,0]","煌雷龙β","HunterSkill_176,1,HunterSkill_171,1,HunterSkill_063,2","3,0,0"
"ARMOR_ID_0462","煌雷龙腰甲β","waist","使用煌雷龙素材制作的腰部防具。微光闪烁的带扣令人心生敬畏。","7","60","[0,-2,4,-3,0]","煌雷龙β","HunterSkill_176,1,HunterSkill_171,1,HunterSkill_065,1,HunterSkill_086,2","3,1,0"
"ARMOR_ID_0463","煌雷龙护腿β","leg","使用煌雷龙素材制作的脚部防具。装甲有紫电缠绕，能缓和着地及攻击等带来的各种冲击。","7","60","[0,-2,4,-3,0]","煌雷龙β","HunterSkill_176,1,HunterSkill_171,1,HunterSkill_063,1","3,1,1"
"ARMOR_ID_0464","波衣龙头盔α","helm","使用波衣龙素材制作的头部防具。鳍被加工成羽饰。它会将森林的意志传达给佩戴者。","7","60","[-1,4,-3,0,0]","波衣龙α","HunterSkill_177,1,HunterSkill_170,1,HunterSkill_138,2,HunterSkill_072,1","2,1,0"
"ARMOR_ID_0465","波衣龙铠甲α","body","使用波衣龙素材制作的身体防具。鳞皮被加工成胸部装甲，有着仿佛与森林同在的贴身感。","7","60","[-1,4,-3,0,0]","波衣龙α","HunterSkill_177,1,HunterSkill_170,1,HunterSkill_138,2,HunterSkill_088,1","3,0,0"
"ARMOR_ID_0466","波衣龙腕甲α","arm","使用波衣龙素材制作的臂部防具。细小石子串成的装饰带来高度的集中力。","7","60","[-1,4,-3,0,0]","波衣龙α","HunterSkill_177,1,HunterSkill_170,1,HunterSkill_059,2,HunterSkill_031,1","2,1,0"
